기관명,대수,회기,의안번호,의안명,의안종류,발의일,발의자,발의자구분,공동발의여부,대표발의의원,공동발의의원,소관위원회,위원회상정일,위원회의결일,위원회처리결과,본회의상정일,본회의의결일,본회의처리결과,본회의회의록URL
남양주시의회,9,제296회,207,남양주시 고독사 예방 및 사회적 고립가구 지원 조례안,조례안,2023-07-05,손정자 김영실 이상기 박윤옥 한송연 이수련 김지훈(민) 박경원 이경숙 이진환,의회발의,Y,손정자,김영실 이상기 박윤옥 한송연 이수련 김지훈(민) 박경원 이경숙 이진환,복지환경위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,208,남양주시 의료급여사업 특별회계 설치 및 운용 조례 일부개정조례안,조례안,2023-07-05,김영실 이상기 김지훈(국) 이경숙 손정자 한송연 박윤옥 전혜연 원주영,의회발의,Y,김영실,이상기 김지훈(국) 이경숙 손정자 한송연 박윤옥 전혜연 원주영,복지환경위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,209,남양주시 음식물류 폐기물 감량기기 설치 및 지원 조례안,조례안,2023-07-05,이경숙 이상기 박윤옥 원주영 김영실 한근수 김지훈(국) 전혜연 박경원 손정자,의회발의,Y,이경숙,이상기 박윤옥 원주영 김영실 한근수 김지훈(국) 전혜연 박경원 손정자,복지환경위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,210,남양주시 지역자율방재단 운영 등에 관한 조례 일부개정조례안,조례안,2023-07-05,조성대 이정애 박경원 김동훈 김상수 한근수 이진환 손정자 이수련 한송연,의회발의,Y,조성대,이정애 박경원 김동훈 김상수 한근수 이진환 손정자 이수련 한송연,도시교통위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,211,남양주시 화재대피용 방연마스크 비치 및 지원에 관한 조례 일부개정조례안,조례안,2023-07-05,박경원 조성대 김동훈 김상수 이정애 이진환 한근수 전혜연 박윤옥 손정자 한송연,의회발의,Y,박경원,조성대 김동훈 김상수 이정애 이진환 한근수 전혜연 박윤옥 손정자 한송연,도시교통위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,212,남양주시 견인자동차 운영 및 사용료 징수에 관한 조례 일부개정조례안,조례안,2023-07-05,이진환 조성대 김상수 한근수 박윤옥 이수련 한송연 손정자 김동훈 이정애 이경숙 박경원 원주영 김지훈(민),의회발의,Y,이진환,조성대 김상수 한근수 박윤옥 이수련 한송연 손정자 김동훈 이정애 이경숙 박경원 원주영 김지훈(민),도시교통위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,213,남양주시 개인형 이동장치 이용안전 증진 조례 일부개정조례안,조례안,2023-07-05,이진환 조성대 김상수 한근수 박윤옥 이수련 한송연 손정자 김동훈 이정애 이경숙 박경원 원주영 김지훈(민),의회발의,Y,이진환,조성대 김상수 한근수 박윤옥 이수련 한송연 손정자 김동훈 이정애 이경숙 박경원 원주영 김지훈(민),도시교통위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,214,남양주시 청년농업인 육성 및 지원에 관한 조례안,조례안,2023-07-05,김동훈 조성대 김상수 박경원 이정애 이진환 한근수 전혜연,의회발의,Y,김동훈,조성대 김상수 박경원 이정애 이진환 한근수 전혜연,도시교통위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,215,남양주시 상징물 관리 조례안,조례안,2023-07-05,시장,시장발의,,,,자치행정위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,수정가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,216,남양주시 적극행정 운영 조례 일부개정조례안,조례안,2023-07-05,시장,시장발의,,,,자치행정위원회,2023-07-14,2023-07-14,수정가결,2023-07-17,2023-07-17,수정가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,217,남양주시 의안의 비용추계에 관한 조례 일부개정조례안,조례안,2023-07-05,시장,시장발의,,,,자치행정위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,수정가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,218,남양주시지방공기업적용대상사업의기준에관한조례 폐지조례안,조례안,2023-07-05,시장,시장발의,,,,자치행정위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,219,2023년도 공유재산관리계획 수시5차안 -별내동 복합커뮤니티센터 부지 매입 -별내면 배드민턴장 조성,기타,2023-07-05,시장,시장발의,,,,자치행정위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,220,남양주시 산업재해 예방 및 노동안전보건 지원 조례안,조례안,2023-07-05,시장,시장발의,,,,자치행정위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,221,학대피해아동쉼터(여아시설) 운영 민간위탁 동의안,동의안,2023-07-05,시장,시장발의,,,,복지환경위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,222,남양주시 청년 기본 조례 일부개정조례안,조례안,2023-07-05,시장,시장발의,,,,복지환경위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,223,남양주시 관광진흥 조례 일부개정조례안,조례안,2023-07-05,시장,시장발의,,,,복지환경위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,224,전기차 충전시설 설치 동의안,동의안,2023-07-05,시장,시장발의,,,,복지환경위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,225,남양주시 보건진료소 설치 조례 일부개정조례안,조례안,2023-07-05,시장,시장발의,,,,복지환경위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제296회,226,남양주시 지역농업개발센타 설치·운영 조례 전부개정조례안,조례안,2023-07-05,시장,시장발의,,,,도시교통위원회,2023-07-14,2023-07-14,원안가결,2023-07-17,2023-07-17,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3330
남양주시의회,9,제297회,227,남양주시 기업활동의 촉진 및 유치 등에 관한 조례 일부개정조례안,조례안,2023-08-30,김지훈(민) 김지훈(국) 김영실 조성대 이경숙 박경원 이진환 김상수 한송연 한근수 원주영 이수련 전혜연 박은경,의회발의,Y,김지훈(민),김지훈(국) 김영실 조성대 이경숙 박경원 이진환 김상수 한송연 한근수 원주영 이수련 전혜연 박은경,자치행정위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,228,남양주시 장애인기업활동 지원 조례안,조례안,2023-08-30,원주영 김지훈(국) 한근수 전혜연 김지훈(민) 이수련 박은경 정현미 박경원 김영실,의회발의,Y,원주영,김지훈(국) 한근수 전혜연 김지훈(민) 이수련 박은경 정현미 박경원 김영실,자치행정위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,229,남양주시 청년기업 육성 및 지원에 관한 조례안,조례안,2023-08-30,전혜연 김지훈(국) 한근수 박윤옥 김영실 정현미 이수련 원주영 김지훈(민) 박은경,의회발의,Y,전혜연,김지훈(국) 한근수 박윤옥 김영실 정현미 이수련 원주영 김지훈(민) 박은경,자치행정위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,230,남양주시 이동노동자 쉼터 설치 및 운영 조례안,조례안,2023-08-30,한근수 김지훈(국) 원주영 김동훈 전혜연 이수련 이정애 정현미 김지훈(민) 박은경,의회발의,Y,한근수,김지훈(국) 원주영 김동훈 전혜연 이수련 이정애 정현미 김지훈(민) 박은경,자치행정위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,231,남양주시 필수업무 지정 및 종사자 보호·지원에 관한 조례안,조례안,2023-08-30,정현미 김지훈(국) 한근수 전혜연 박은경 원주영,의회발의,Y,정현미,김지훈(국) 한근수 전혜연 박은경 원주영,자치행정위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,232,남양주시 자활기금 설치·운용 조례 일부개정조례안,조례안,2023-08-30,박윤옥 김영실 손정자 한송연 이수련 박경원 이진환 이경숙 전혜연 이정애 김지훈(민),의회발의,Y,박윤옥,김영실 손정자 한송연 이수련 박경원 이진환 이경숙 전혜연 이정애 김지훈(민),복지환경위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,233,남양주시 아동돌봄 지원 조례안,조례안,2023-08-30,김영실 조성대 박경원 김지훈(국) 김지훈(민) 이경숙 이상기 김동훈 전혜연 원주영 박윤옥 손정자 한근수,의회발의,Y,김영실,조성대 박경원 김지훈(국) 김지훈(민) 이경숙 이상기 김동훈 전혜연 원주영 박윤옥 손정자 한근수,복지환경위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,234,남양주시 지역축제장 순환버스 운영 조례안,조례안,2023-08-30,김영실 김지훈(국) 조성대 박경원 김지훈(민) 이경숙 이상기 이정애 김동훈 전혜연 원주영 한근수,의회발의,Y,김영실,김지훈(국) 조성대 박경원 김지훈(민) 이경숙 이상기 이정애 김동훈 전혜연 원주영 한근수,복지환경위원회,2023-09-11,2023-09-11,부결,,,,
남양주시의회,9,제297회,235,남양주시 시립예술단 설치 및 운영 조례 전부개정조례안,조례안,2023-08-30,박윤옥 김영실 손정자 한송연 이수련 박경원 이진환 이경숙 전혜연 이정애 김지훈(민),의회발의,Y,박윤옥,김영실 손정자 한송연 이수련 박경원 이진환 이경숙 전혜연 이정애 김지훈(민),복지환경위원회,2023-09-11,2023-09-11,수정가결,2023-09-19,2023-09-19,수정가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,236,남양주시 체육시설 운영 및 관리 조례일부개정조례안,조례안,2023-08-30,이상기 김영실 이경숙 손정자 박윤옥 한송연,의회발의,Y,이상기,김영실 이경숙 손정자 박윤옥 한송연,복지환경위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,238,남양주시 재난취약계층 지원 조례 일부개정조례안,조례안,2023-08-30,이진환 김상수 김동훈 이정애 박경원 조성대 한송연 손정자 이경숙 박윤옥 김지훈(민),의회발의,Y,이진환,김상수 김동훈 이정애 박경원 조성대 한송연 손정자 이경숙 박윤옥 김지훈(민),도시교통위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,239,남양주시 옥외광고물 등의 관리와 옥외광고산업 진흥에 관한 조례 일부개정조례안,조례안,2023-08-30,박경원 조성대 김상수 이정애 김동훈 한근수 전혜연 원주영 김지훈(국),의회발의,Y,박경원,조성대 김상수 이정애 김동훈 한근수 전혜연 원주영 김지훈(국),도시교통위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,240,남양주시 대규모 교통유발시설 시민감시단 설치 및 운영 조례안,조례안,2023-08-30,김상수 조성대 이정애 박경원 김동훈 이진환 이수련 김지훈(민),의회발의,Y,김상수,조성대 이정애 박경원 김동훈 이진환 이수련 김지훈(민),도시교통위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,241,남양주시 보행안전 및 편의증진에 관한 조례 일부개정조례안,조례안,2023-08-30,이진환 김상수 김동훈 이정애 박경원 조성대 한송연 이수련 손정자 이경숙 박윤옥 김지훈(민),의회발의,Y,이진환,김상수 김동훈 이정애 박경원 조성대 한송연 이수련 손정자 이경숙 박윤옥 김지훈(민),도시교통위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,242,남양주시 택시산업 발전 지원 조례 일부개정조례안,조례안,2023-08-30,조성대 김상수 박경원 이정애 김동훈 김영실 이경숙 이수련 이진환 김지훈(국) 김지훈(민),의회발의,Y,조성대,김상수 박경원 이정애 김동훈 김영실 이경숙 이수련 이진환 김지훈(국) 김지훈(민),도시교통위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,243,남양주시 주차장 무료 개방 지원 조례안,조례안,2023-08-30,이정애 조성대 이진환 김동훈 한근수 박경원 손정자 박윤옥 이수련 김상수 김지훈(민),의회발의,Y,이정애,조성대 이진환 김동훈 한근수 박경원 손정자 박윤옥 이수련 김상수 김지훈(민),도시교통위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,244,남양주시 농업기계은행 설치 및 운영 조례 일부개정조례안,조례안,2023-08-30,김동훈 조성대 이정애 박경원 한근수 이진환 김상수,의회발의,Y,김동훈,조성대 이정애 박경원 한근수 이진환 김상수,도시교통위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,245,남양주시 상수도원인자부담금 산정·징수 등에 관한 조례 일부개정조례안,조례안,2023-08-30,김상수 조성대 이정애 박경원 김동훈 이진환 이수련 김지훈(민),의회발의,Y,김상수,조성대 이정애 박경원 김동훈 이진환 이수련 김지훈(민),도시교통위원회,2023-09-11,2023-09-11,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,246,2023년도 제2회 추가경정예산안,예산안,2023-08-30,시장,시장발의,,,,예산결산특별위원회,2023-09-15,2023-09-15,수정가결,2023-09-19,2023-09-19,수정가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,247,2023년도 기금운용계획 변경안,기타,2023-08-30,시장,시장발의,,,,예산결산특별위원회,2023-09-15,2023-09-18,원안가결,2023-09-19,2023-09-19,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3351
남양주시의회,9,제297회,248,「경기도동부권협의회」폐지 보고,기타,2023-08-30,시장,시장발의,,,,자치행정위원회,2023-09-11,2023-09-11,,,,,
남양주시의회,9,제297회,249,남양주왕숙2 공공주택지구 조성사업 신규 투자사업 추진 보고,기타,2023-08-30,시장,시장발의,,,,자치행정위원회,2023-09-11,2023-09-11,,,,,
